input/g53.rud	|V| = 1000	|E| = 5914	Semi-Greedy-2 Cut Value = 3292		Local Cut Value = 3671	Local Search Iterations = 215	GRASP Iterations = 50	GRASP Cut Value = 3698
input/g54.rud	|V| = 1000	|E| = 5916	Semi-Greedy-1 Cut Value = 3689		Local Cut Value = 3727	Local Search Iterations = 30	GRASP Iterations = 50	GRASP Cut Value = 3749
input/g43.rud	|V| = 1000	|E| = 9990	Randomized Cut Value = 4989		Local Cut Value = 6402	Local Search Iterations = 574
input/g54.rud	|V| = 1000	|E| = 5916	Semi-Greedy-2 Cut Value = 3287		Local Cut Value = 3672	Local Search Iterations = 213	GRASP Iterations = 50	GRASP Cut Value = 3706
input/g52.rud	|V| = 1000	|E| = 5916	Semi-Greedy-1 Cut Value = 3694		Local Cut Value = 3732	Local Search Iterations = 31	GRASP Iterations = 50	GRASP Cut Value = 3760
input/g51.rud	|V| = 1000	|E| = 5909	Semi-Greedy-2 Cut Value = 3290		Local Cut Value = 3670	Local Search Iterations = 217	GRASP Iterations = 50	GRASP Cut Value = 3723
input/g46.rud	|V| = 1000	|E| = 9990	Randomized Cut Value = 5005		Local Cut Value = 6393	Local Search Iterations = 556
input/g47.rud	|V| = 1000	|E| = 9990	Randomized Cut Value = 4996		Local Cut Value = 6404	Local Search Iterations = 574
input/g53.rud	|V| = 1000	|E| = 5914	Semi-Greedy-1 Cut Value = 3684		Local Cut Value = 3725	Local Search Iterations = 32	GRASP Iterations = 50	GRASP Cut Value = 3748
input/g46.rud	|V| = 1000	|E| = 9990	Semi-Greedy-1 Cut Value = 6342		Local Cut Value = 6449	Local Search Iterations = 63	GRASP Iterations = 50	GRASP Cut Value = 6518
input/g44.rud	|V| = 1000	|E| = 9990	Randomized Cut Value = 4990		Local Cut Value = 6394	Local Search Iterations = 565
input/g51.rud	|V| = 1000	|E| = 5909	Semi-Greedy-1 Cut Value = 3691		Local Cut Value = 3729	Local Search Iterations = 31	GRASP Iterations = 50	GRASP Cut Value = 3751
input/g43.rud	|V| = 1000	|E| = 9990	Semi-Greedy-1 Cut Value = 6345		Local Cut Value = 6451	Local Search Iterations = 62	GRASP Iterations = 50	GRASP Cut Value = 6522
input/g45.rud	|V| = 1000	|E| = 9990	Semi-Greedy-1 Cut Value = 6337		Local Cut Value = 6439	Local Search Iterations = 60	GRASP Iterations = 50	GRASP Cut Value = 6507
input/g44.rud	|V| = 1000	|E| = 9990	Semi-Greedy-1 Cut Value = 6335		Local Cut Value = 6444	Local Search Iterations = 64	GRASP Iterations = 50	GRASP Cut Value = 6506
