input/g10.rud	|V| = 800	|E| = 19176	Semi-Greedy-1 Cut Value = 1423		Local Cut Value = 1741	Local Search Iterations = 151	GRASP Iterations = 60	GRASP Cut Value = 1853
input/g6.rud	|V| = 800	|E| = 19176	Semi-Greedy-1 Cut Value = 1549		Local Cut Value = 1906	Local Search Iterations = 170	GRASP Iterations = 60	GRASP Cut Value = 1994
input/g16.rud	|V| = 800	|E| = 4672	Randomized Cut Value = 2338		Local Cut Value = 2908	Local Search Iterations = 269
input/g17.rud	|V| = 800	|E| = 4667	Randomized Cut Value = 2336		Local Cut Value = 2904	Local Search Iterations = 270
input/g11.rud	|V| = 800	|E| = 1600	Randomized Cut Value = 14		Local Cut Value = 430	Local Search Iterations = 184
input/g14.rud	|V| = 800	|E| = 4694	Randomized Cut Value = 2354		Local Cut Value = 2922	Local Search Iterations = 266
input/g15.rud	|V| = 800	|E| = 4661	Randomized Cut Value = 2332		Local Cut Value = 2902	Local Search Iterations = 268
input/g19.rud	|V| = 800	|E| = 4661	Randomized Cut Value = -56		Local Cut Value = 747	Local Search Iterations = 331
input/g48.rud	|V| = 3000	|E| = 6000	Greedy-2 Cut Value = 4129		Local Cut Value = 4961	Local Search Iterations = 374
input/g18.rud	|V| = 800	|E| = 4694	Randomized Cut Value = 25		Local Cut Value = 831	Local Search Iterations = 324
input/g50.rud	|V| = 3000	|E| = 6000	Greedy-2 Cut Value = 4241		Local Cut Value = 4895	Local Search Iterations = 295
input/g21.rud	|V| = 800	|E| = 4667	Randomized Cut Value = -31		Local Cut Value = 777	Local Search Iterations = 334
input/g20.rud	|V| = 800	|E| = 4672	Randomized Cut Value = -21		Local Cut Value = 773	Local Search Iterations = 328
input/g49.rud	|V| = 3000	|E| = 6000	Greedy-2 Cut Value = 4265		Local Cut Value = 4857	Local Search Iterations = 270
input/g53.rud	|V| = 1000	|E| = 5914	Semi-Greedy-1 Cut Value = 3692		Local Cut Value = 3729	Local Search Iterations = 29	GRASP Iterations = 60	GRASP Cut Value = 3756
input/g54.rud	|V| = 1000	|E| = 5916	Semi-Greedy-1 Cut Value = 3693		Local Cut Value = 3729	Local Search Iterations = 29	GRASP Iterations = 60	GRASP Cut Value = 3758
input/g52.rud	|V| = 1000	|E| = 5916	Semi-Greedy-1 Cut Value = 3696		Local Cut Value = 3733	Local Search Iterations = 30	GRASP Iterations = 60	GRASP Cut Value = 3761
input/g44.rud	|V| = 1000	|E| = 9990	Semi-Greedy-1 Cut Value = 6292		Local Cut Value = 6433	Local Search Iterations = 82	GRASP Iterations = 60	GRASP Cut Value = 6485
input/g51.rud	|V| = 1000	|E| = 5909	Semi-Greedy-1 Cut Value = 3689		Local Cut Value = 3728	Local Search Iterations = 31	GRASP Iterations = 60	GRASP Cut Value = 3760
input/g46.rud	|V| = 1000	|E| = 9990	Semi-Greedy-1 Cut Value = 6343		Local Cut Value = 6447	Local Search Iterations = 62	GRASP Iterations = 60	GRASP Cut Value = 6508
input/g43.rud	|V| = 1000	|E| = 9990	Semi-Greedy-1 Cut Value = 6368		Local Cut Value = 6459	Local Search Iterations = 55	GRASP Iterations = 60	GRASP Cut Value = 6521
input/g45.rud	|V| = 1000	|E| = 9990	Semi-Greedy-1 Cut Value = 6216		Local Cut Value = 6407	Local Search Iterations = 108	GRASP Iterations = 60	GRASP Cut Value = 6472
input/g4.rud	|V| = 800	|E| = 19176	Randomized Cut Value = 9586		Local Cut Value = 11378	Local Search Iterations = 621
input/g1.rud	|V| = 800	|E| = 19176	Randomized Cut Value = 9588		Local Cut Value = 11371	Local Search Iterations = 634
input/g9.rud	|V| = 800	|E| = 19176	Randomized Cut Value = -25		Local Cut Value = 1800	Local Search Iterations = 623
input/g5.rud	|V| = 800	|E| = 19176	Randomized Cut Value = 9579		Local Cut Value = 11372	Local Search Iterations = 621
input/g47.rud	|V| = 1000	|E| = 9990	Semi-Greedy-1 Cut Value = 6269		Local Cut Value = 6424	Local Search Iterations = 90	GRASP Iterations = 60	GRASP Cut Value = 6486
input/g3.rud	|V| = 800	|E| = 19176	Randomized Cut Value = 9588		Local Cut Value = 11363	Local Search Iterations = 618
input/g2.rud	|V| = 800	|E| = 19176	Randomized Cut Value = 9591		Local Cut Value = 11377	Local Search Iterations = 622
input/g8.rud	|V| = 800	|E| = 19176	Randomized Cut Value = -75		Local Cut Value = 1761	Local Search Iterations = 629
input/g7.rud	|V| = 800	|E| = 19176	Randomized Cut Value = -77		Local Cut Value = 1752	Local Search Iterations = 624
input/g10.rud	|V| = 800	|E| = 19176	Randomized Cut Value = -79		Local Cut Value = 1749	Local Search Iterations = 635
input/g6.rud	|V| = 800	|E| = 19176	Randomized Cut Value = 78		Local Cut Value = 1915	Local Search Iterations = 635
input/g53.rud	|V| = 1000	|E| = 5914	Randomized Cut Value = 2952		Local Cut Value = 3671	Local Search Iterations = 331
input/g52.rud	|V| = 1000	|E| = 5916	Randomized Cut Value = 2955		Local Cut Value = 3675	Local Search Iterations = 332
input/g54.rud	|V| = 1000	|E| = 5916	Randomized Cut Value = 2953		Local Cut Value = 3668	Local Search Iterations = 334
input/g51.rud	|V| = 1000	|E| = 5909	Randomized Cut Value = 2952		Local Cut Value = 3670	Local Search Iterations = 337
input/g44.rud	|V| = 1000	|E| = 9990	Randomized Cut Value = 4996		Local Cut Value = 6401	Local Search Iterations = 565
input/g45.rud	|V| = 1000	|E| = 9990	Randomized Cut Value = 4991		Local Cut Value = 6390	Local Search Iterations = 559
input/g46.rud	|V| = 1000	|E| = 9990	Randomized Cut Value = 4991		Local Cut Value = 6399	Local Search Iterations = 564
input/g43.rud	|V| = 1000	|E| = 9990	Randomized Cut Value = 4995		Local Cut Value = 6402	Local Search Iterations = 571
input/g47.rud	|V| = 1000	|E| = 9990	Randomized Cut Value = 4982		Local Cut Value = 6406	Local Search Iterations = 578
